"Ad Media",New,Reapply,"Attending Outside School","Attempting Contact",Interview,Recruiting,"Pending Investigations","Online Course","Awaiting Permit","Rehire Submitted",Scheduled,"Ready For Processing",Processing,"Processing Complete","Attending School","Attending Academy","Left Sch/aca","Left Academy","Dl170 Testing","Graduated Sch/aca","Failed Sch/aca",Compliance,"Driver Reactivation","No Show","Left Orientation",Hold,"Ready For Audit",Audit,"Audit Deficiencies","Ok To Code","Paf Entered",Hired,"Not Qualified","Not Interested","No Response","Duplicate App","Xfer Allowed","Unqualified Da","Do Not Contact","Security Closed",Upload,Total,
LACED_DR_RecentGrad_FindATruckerJob_SwiftLeadForm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
LACED_DR_RecentGrad_HiringDriversNow_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_DR_RecentGrad_Indeed_CareerHorizon_SwiftLeadForm,15,4,3,37,45,16,3,11,7,0,1,5,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42,32,117,0,0,0,0,2,0,345,
LACED_DR_RecentGrad_Indeed_CareerHorizon_SwiftLeadForm_Intelliapp,2,0,1,9,6,6,1,7,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,19,0,0,0,0,0,0,72,
LACED_DR_RecentGrad_Jobs2Careers_CareerHorizon_Intelliapp,0,1,0,4,3,4,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,18,
LACED_DR_RecentGrad_Jobs2Careers_CareerHorizon_SwiftLeadForm,7,1,1,12,14,6,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,12,31,0,0,0,0,0,0,96,
LACED_DR_RecentGrad_JobsInTrucks_CareerHorizon_Intelliapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,
LACED_DR_RecentGrad_JobsInTrucks_CareerHorizon_SwiftLeadForm,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,10,
LACED_DR_RecentGrad_LinkUp_CareerHorizon_Intelliapp,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,11,
LACED_DR_RecentGrad_LinkUp_CareerHorizon_SwiftLeadForm,4,1,0,14,11,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,0,0,0,0,0,0,59,
LACED_DR_RecentGrad_Monster_CareerHorizon_Intelliapp,1,1,0,5,7,9,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,18,0,0,0,0,0,0,79,
LACED_DR_RecentGrad_Monster_CareerHorizon_SwiftLeadForm,11,1,1,41,30,12,1,18,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,93,1,0,0,0,0,0,256,
LACED_DR_RecentGrad_Monster_MAS_CareerHozion_Intelliapp,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10,
LACED_DR_RecentGrad_Monster_MAS_CareerHozion_SwiftLeadForm,1,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,0,0,0,0,0,0,22,
LACED_DR_RecentGrad_RandallReilly_CareersInGear_CareerHorizon_Intelliapp,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,
LACED_DR_RecentGrad_RandallReilly_CareersInGear_CareerHorizon_SwiftLeadForm,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,
LACED_DR_RecentGrad_SnagAJob_CareerHorizon_Intelliapp,7,0,0,5,6,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,14,0,0,0,0,0,0,66,
LACED_DR_RecentGrad_SnagAJob_CareerHorizon_SwiftLeadForm,15,0,0,31,17,8,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,71,0,0,0,1,0,0,194,
LACED_DR_RecentGrad_TruckDrivingJobs_CareerHorizon_SwiftLeadForm,1,1,1,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,26,
LACED_DR_RecentGrad_ZipRecruiter_CareerHorizon_Intelliapp,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,11,
LACED_DR_RecentGrad_ZipRecruiter_CareerHorizon_SwiftLeadForm,6,1,1,16,16,10,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,38,1,0,0,0,0,0,118,
LACED_DR_Students_CareerBuilder_Intelliapp,0,0,0,3,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,15,
LACED_DR_Students_CareerBuilder_SwiftLeadForm,2,0,0,7,7,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,16,0,0,0,0,0,0,41,
LACED_DR_Students_CDLCareerNow_CareerHorizon_SwiftLeadForm,25,9,2,56,51,11,2,5,5,0,1,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,29,41,138,0,0,0,0,0,0,381,
LACED_DR_Students_Craigslist_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,
LACED_DR_Students_FindATruckerJob_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_DR_Students_FindATruckerJob_SwiftLeadForm,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,8,
LACED_DR_Students_Monster_MAS_CareerHozion_Intelliapp,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,
LACED_DR_Students_Monster_MAS_CareerHozion_SwiftLeadForm,1,3,0,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,25,
LACED_DR_Students_Snagajob_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,
LACED_DR_Students_YahooBing_Intelliapp,7,3,1,18,11,20,9,20,9,2,4,2,2,1,0,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,23,4,18,0,0,0,0,0,0,159,
LACED_DR_Students_YahooBing_SwiftLeadForm,26,7,5,56,57,29,4,30,9,4,5,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,66,24,92,6,0,0,1,0,0,429,
LACED_DR_Student_AllTruckJobs_CareerHorizon_SwiftLeadForm,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,
LACED_DR_Student_CDLCareerNow_CareerHorizon_Intelliapp,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,13,
LACED_DR_Student_CDLCareerNow_CareerHorizon_SwiftLeadForm,5,2,0,21,17,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,23,0,0,0,2,0,0,108,
LACED_DR_Student_CDLCareerNow_TruckWarrior_CareerHorizon_SwiftLeadForm,3,4,0,6,5,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,24,0,0,0,0,0,0,58,
LACED_DR_Student_Craigslist_CareerHorizon_Intelliapp,6,1,1,17,12,17,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,18,0,0,0,0,0,0,106,
LACED_DR_Student_Craigslist_CareerHorizon_SwiftLeadForm,51,10,3,121,77,30,2,18,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,37,116,0,0,0,1,0,0,514,
LACED_DR_Student_FindATruckerJob_CareerHorizon_Intelliapp,2,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,16,
LACED_DR_Student_FindATruckerJob_CareerHorizon_SwiftLeadForm,4,4,1,6,6,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,18,1,0,0,0,0,0,65,
LACED_DR_Student_Google_CareerHorizon_SwiftLeadForm,196,53,4,348,367,114,22,94,38,10,10,14,14,1,1,6,2,0,0,0,1,6,0,6,0,0,0,0,0,0,0,1,486,161,729,16,0,0,7,2,0,2709,
LACED_DR_Student_HiringDriversNow_CareerHorizon_SwiftLeadForm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_Indeed_CareerHorizon_Intelliapp,4,0,1,12,15,14,3,9,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,23,0,0,0,0,0,0,100,
LACED_DR_Student_Indeed_CareerHorizon_SwiftLeadForm,48,10,3,123,68,37,4,26,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,63,251,2,0,0,1,0,0,735,
LACED_DR_Student_Indeed_Career_Intelliapp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_Jobs2Careers_CareerHorizon_Intelliapp,2,0,0,12,10,13,0,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,17,0,0,0,0,0,0,73,
LACED_DR_Student_Jobs2Careers_CareerHorizon_SwiftLeadForm,19,2,1,89,51,19,2,9,1,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,23,136,2,0,0,0,0,0,384,
LACED_DR_Student_JobsInTrucks_CareerHorizon_Intelliapp,1,0,0,4,6,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,25,
LACED_DR_Student_JobsInTrucks_CareerHorizon_SwiftLeadForm,2,0,0,8,14,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,22,0,0,0,0,0,0,58,
LACED_DR_Student_LinkUp_CareerHorizon_SwiftLeadForm,8,4,0,44,11,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,37,0,0,1,0,0,0,139,
LACED_DR_Student_LinkUp_CareerHorizon_SwiftLeadForm_Intelliapp,0,1,0,6,3,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,32,
LACED_DR_Student_Monster_CareerHorizon_Intelliapp,2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,14,
LACED_DR_Student_Monster_CareerHorizon_SwiftLeadForm,2,1,0,15,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,26,0,0,0,0,0,0,69,
LACED_DR_Student_RandallReilly_CareersInGear_CareerHorizon_Intelliapp,0,0,0,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,14,
LACED_DR_Student_RandallReilly_CareersInGear_CareerHorizon_SwiftLeadForm,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,
LACED_DR_Student_SnagAJob_CareerHorizon_Intelliapp,4,1,0,10,10,10,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,18,0,0,0,0,0,0,74,
LACED_DR_Student_SnagAJob_CareerHorizon_SwiftLeadForm,19,3,0,54,27,14,1,8,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,18,78,0,0,0,1,0,0,243,
LACED_DR_Student_TopUSAJobs_CareerHorizon_Intelliapp,1,0,0,1,7,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,1,0,0,0,21,
LACED_DR_Student_TopUSAJobs_CareerHorizon_SwiftLeadForm,10,1,1,22,24,2,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,46,0,0,1,0,0,0,135,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_Intelliapp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
LACED_DR_Student_TruckDrivingJobs_CareerHorizon_SwiftLeadForm,2,1,2,4,5,1,3,0,1,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,1,0,0,0,41,
LACED_DR_Student_YP_CareerHorizon_Intelliapp,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,10,
LACED_DR_Student_YP_CareerHorizon_SwiftLeadForm,0,0,0,7,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,12,0,0,0,0,0,0,34,
LACED_DR_Student_ZipRecruiter_CareerHorizon_Intelliapp,1,2,1,7,10,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,12,0,0,0,0,0,0,64,
LACED_DR_Student_ZipRecruiter_CareerHorizon_SwiftLeadForm,23,4,1,74,55,18,1,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,27,138,1,0,0,1,0,0,455,
LACED_DR_Student_ZipRecruiter_SwiftLeadForm,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,
ntts_48511,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,
pulse_app,0,6,4,7,22,14,2,7,5,4,3,1,3,1,0,2,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,19,16,7,0,0,1,0,0,0,136,
pulse_invite,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,13,
pulse_sig,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,
SmartPhoneTrucker,6,1,1,18,73,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,291,0,0,0,69,0,0,490,
"SmartPhoneTrucker Chicago",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
"SmartPhoneTrucker Dallas",1,0,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,0,0,0,0,0,0,19,
"SmartPhoneTrucker Denver",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,0,0,0,15,
"SmartPhoneTrucker Kansas City",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,
"SmartPhoneTrucker Philadelphia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,
sterling,1,0,0,0,1,23,7,1,0,2,7,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,1,2,0,0,3,0,0,0,61,
swifttrans,7,8,21,29,29,79,26,13,7,20,18,15,27,4,0,0,0,0,0,0,0,12,0,6,3,0,0,2,0,1,0,9,84,31,46,0,0,0,1,0,0,498,
Swift_DR_Exp_Facebook_Fall2016SignOnBonus_Intelliapp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,5,
Swift_DR_Exp_Facebook_Fall2016SignOnBonus_SwiftLeadForm,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,21,
Swift_DR_Exp_Monster_Fall2016SignOnBonus_Intelliapp,1,0,0,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,0,0,0,0,0,0,21,
Swift_DR_Exp_Monster_Fall2016SignOnBonus_SwiftLeadForm,5,1,0,18,13,4,0,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,46,0,0,0,2,0,0,121,
Swift_DR_Exp_Monster_MAS_Fall2016SignOnBonus_Intelliapp,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,
Swift_DR_Exp_Monster_MAS_Fall2016SignOnBonus_SwiftLeadForm,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,11,
Swift_DR_Exp_swifttrans.com_LeadForm,2,2,0,4,10,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,0,40,
Swift_DR_RecentGrad_swifttrans.com_LeadForm,2,2,3,7,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,3,2,0,0,0,0,0,0,47,
Swift_DR_Student_swifttrans.com_LeadForm,17,6,2,65,51,25,12,22,9,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,22,100,1,0,0,0,1,0,398,
Swift_DR_Veterans_swifttrans.com_LeadForm,1,0,0,2,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,17,
tda,0,0,0,1,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,15,
TruckDrivingJobs.com,0,1,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,11,
"TruckDrivingJobs.com Direct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
TruckingJobsHub,2,0,1,11,1,66,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,2,18,146,0,0,0,1,0,0,316,
TruckJobSeekers,0,3,0,9,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,0,0,0,4,0,0,45,
"Grand Totals",788,305,153,2173,2313,1448,411,846,377,110,154,166,223,60,15,51,6,4,0,0,4,107,0,163,10,10,0,6,0,9,1,69,2092,1499,4701,55,0,14,152,19,0,18514,

